PostID,Time,TweetUrl,Content,UserName,Review,RetweetNum,LikeNum,LookNum,UserID,UserUrl,Location,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,SentimentScore,SubjectivityScore
1725785961651437989,2023-11-18,https://twitter.com/CDHKedition/status/1725785961651437989,"Alibaba Group's Hong Kong shares slumped 10 percent on Friday after it scrapped plans to spin off its cloud business, citing uncertainties fuelled by US curbs on exports to China of semiconductors used in artificial intelligence applications. https://buff.ly/46fNfql",CDHKedition,,,,77,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.4404,1.0
1725770946525466865,2023-11-18,https://twitter.com/CDHKedition/status/1725770946525466865,"An anti-fraud coalition has been set up in #HongKong to fight the current wave of online investment fraud, which pledged to give legal and policy advice to strengthen law enforcement action against fraudsters especially those involving virtual assets.https://buff.ly/3QILCeX",CDHKedition,1.0,,3,77,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,-0.7906,0.42500000000000004
1725755845709820160,2023-11-18,https://twitter.com/CDHKedition/status/1725755845709820160,"International cooperation is the key to effectively addressing climate change, and global green transformation also has vast commercial prospects, Financial Secretary of the HKSAR government Paul Chan Mo-po said Thursday during the APEC Economic Leaders’ Meeting.",CDHKedition,,,1,65,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.6249,0.3666666666666667
1725740615948767389,2023-11-18,https://twitter.com/CDHKedition/status/1725740615948767389,"About two billion years ago in a galaxy far beyond #MilkyWay, a big star met its demise in a massive explosion called a supernova that unleashed a huge burst of gamma rays, which could disturb #Earth’s upper atmosphere with its energy.",CDHKedition,,,1,104,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.1779,0.6
1725669347899961713,2023-11-18,https://twitter.com/CCTV_Plus/status/1725669347899961713,U.S. President Joe Biden officially handed the Asia-Pacific Economic Cooperation (APEC) chair over to Peruvian President Dina Boluarte on Friday. #APEC2023  https://cctvplus.com/news/20231118/8351570.shtml#!language=1…,CCTV_Plus,3.0,4.0,10,424,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.0,0.2
1725606460066058611,2023-11-17,https://twitter.com/CCTV_Plus/status/1725606460066058611,Chinese President Xi Jinping will attend the 30th Asia-Pacific Economic Cooperation (APEC) Economic Leaders' Meeting in the U.S. city of San Francisco on Friday local time.#APEC2023 https://cctvplus.com/news/20231118/8351567.shtml#!language=1…,CCTV_Plus,3.0,1.0,5,334,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.0,0.1
1725558522358964277,2023-11-17,https://twitter.com/CCTV_Plus/status/1725558522358964277,"Harry Moyer, 103-year-old Flying Tigers veteran who had fought alongside China against Japanese invaders, urges to promote the ""heart-to-heart"" China-U.S. friendship developed between the two peoples in wartime.https://cctvplus.com/news/20231117/8351534.shtml#!language=1…",CCTV_Plus,1.0,1.0,8,857,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.5411,0.09999999999999999
1725535111154933958,2023-11-17,https://twitter.com/CCTV_Plus/status/1725535111154933958,"Peruvian President Dina Boluarte said she looks forward to China's attendance at next year's Asia-Pacific Economic Cooperation (APEC) to be held in Lima, Peru, as the country takes over the rotating APEC chair next year. #APEC2023 https://cctvplus.com/news/20231117/8351557.shtml#!language=1…",CCTV_Plus,2.0,3.0,4,546,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.0,0.06666666666666667
1725480795882885249,2023-11-17,https://twitter.com/CCTV_Plus/status/1725480795882885249,"Xi attends APEC informal dialogue, working lunch on Nov. 16.#APEC2023  https://cctvplus.com/news/20231117/8351476.shtml#!language=1…",CCTV_Plus,3.0,1.0,3,365,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.0,0.0
1722534613820571814,2023-11-09,https://twitter.com/CDAfricaNews/status/1722534613820571814,Countries relish CIIE opportunities,CDAfricaNews,,,,18,768718077189947392,https://twitter.com/CDAfricaNews,"Nairobi, Kenya",,,,,,,,,,0.3818,0.0
1722902899078946982,2023-11-10,https://twitter.com/CGChinaInZurich/status/1722902899078946982,"#China's on Friday released a white paper on the policies of #CPC on the governance of #Xizang Autonomous Region in the new era, titled ""CPC Policies on the Governance of Xizang in the New Era: Approach and Achievements."" Full text:",CGChinaInZurich,,,,50,1223984685883297796,https://twitter.com/CGChinaInZurich,,,,,,,,,,,0.0,0.4318181818181818
1722589351433973804,2023-11-09,https://twitter.com/CGChinaInZurich/status/1722589351433973804,"Vice-President Han Zheng said on Wednesday that @China will continue to promote #innovation to drive world economic recovery, seek cooperation through opening-up, and offer more market and investment opportunities to the world, at the sixth #Bloomberg New Economy Forum.",CGChinaInZurich,,,,19,1223984685883297796,https://twitter.com/CGChinaInZurich,,,,,,,,,,,0.7783,0.38484848484848483
1722528335626997921,2023-11-09,https://twitter.com/CGChinaInZurich/status/1722528335626997921,"Ten entry-exit measures will come into effect on Jan 1 to boost travel between the mainland and #Taiwan and to deepen integrated development. Aimed at boosting travel between #Fujian and Taiwan, and facilitating Taiwan compatriots' residence and daily lives in Fujian.",CGChinaInZurich,,,,48,1223984685883297796,https://twitter.com/CGChinaInZurich,,,,,,,,,,,0.6249,0.0
1724030598657040738,2023-11-13,https://twitter.com/CdOpinion/status/1724030598657040738,The prognosis came after months of congressional political brinkmanship between the Republicans and Democrats over the US debt ceiling. #CDeditorialhttps://tinyurl.com/mrnw89mn,CdOpinion,,,,10,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,-0.3612,0.1
1724024558414635040,2023-11-13,https://twitter.com/CdOpinion/status/1724024558414635040,"Hopefully, the meeting between the two leaders can show real progress in that direction, applying the necessary touches to ensure the two countries are not on collision courses. #CDeditorialhttps://tinyurl.com/3t43n7x3",CdOpinion,,,,7,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.8485,0.65
1724019525509628198,2023-11-13,https://twitter.com/CdOpinion/status/1724019525509628198,"As the G7 foreign ministers said in their statement, Israelis and Palestinians have an equal right to live in safety, dignity and peace. #CDeditorialhttps://tinyurl.com/58k8h54e",CdOpinion,,,,7,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.8402,0.3526785714285714
1722977660798632369,2023-11-10,https://twitter.com/CdOpinion/status/1722977660798632369,Trade protectionism #ChinaDailyCartoon,CdOpinion,,,,25,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.0,0.0
1722973633679671690,2023-11-10,https://twitter.com/CdOpinion/status/1722973633679671690,The Seventh Asian and Pacific Population Conference being held this week is the perfect launchpad for collective action. https://tinyurl.com/msan2k88,CdOpinion,,,,13,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.5719,0.3666666666666667
1725710476879732871,2023-11-18,https://twitter.com/CDHKedition/status/1725710476879732871,"A traditional ceremony for children is catching on among pet owners in #Japan, where dogs and cats are receiving ever more attention amid the nation's plummeting birth rates.",CDHKedition,,,1,61,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.0,0.7166666666666667
1725680218919018704,2023-11-18,https://twitter.com/CDHKedition/status/1725680218919018704,"Comedian Jimmy Kimmel will host the 96th #Oscars next year, his fourth time helming the pinnacle event of the Hollywood awards season, the Academy of Motion Picture Arts and Sciences said on Wednesday.",CDHKedition,1.0,,3,108,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.6808,0.0
1725650165959152121,2023-11-17,https://twitter.com/CDHKedition/status/1725650165959152121,"Santa Claus may not have as much to give this year because hard up shoppers in #Europe and the #UnitedStates are prioritizing food and household staples, global toy makers and industry experts said.",CDHKedition,,1.0,2,109,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,-0.1027,0.24722222222222223
1725529826100977894,2023-11-17,https://twitter.com/CDHKedition/status/1725529826100977894,"The Legislative Council will promote high-quality and efficient political discussions and coordinate with the SAR government to seek greater development for #HongKong in the next 25 years, council president Andrew Leung Kwan-yuen said on Friday. #LegCo",CDHKedition,,,1,78,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.7845,0.19999999999999998
1725499227579564046,2023-11-17,https://twitter.com/CDHKedition/status/1725499227579564046,"Entrepreneurs, experts and scholars from both sides of the Taiwan Strait this week expressed hopes for closer cooperation at a summit in #Nanjing, #Jiangsu province.",CDHKedition,,,2,74,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.4215,0.0
1725484048372343096,2023-11-17,https://twitter.com/CDHKedition/status/1725484048372343096,"A world-class platform for scientific cooperation in giant #panda research was unveiled in #Chengdu, #Sichuan province, on Friday, #China’s forestry department said. #giantpandahttps://buff.ly/47eA36r",CDHKedition,1.0,1.0,5,151,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.0,1.0
1722967593970249842,2023-11-10,https://twitter.com/CdOpinion/status/1722967593970249842,"Given the national campaign that has been carried out every few years over the past decades to fight human trafficking, the doctors in the Xiangyang hospital cannot be the only few bad apples in the basket.https://tinyurl.com/muptk4v8",CdOpinion,,,,6,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,-0.7269,0.36944444444444446
1722962560914485313,2023-11-10,https://twitter.com/CdOpinion/status/1722962560914485313,"Professional journalists can work for social media platforms, while self-media can innovate and be more professional in their approach. Maybe a time will come when the line between the two will blur.https://tinyurl.com/ydbhuvfk",CdOpinion,,,,5,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.4939,0.19166666666666668
1722958534776885298,2023-11-10,https://twitter.com/CdOpinion/status/1722958534776885298,This is not “a” solution to be dictated by Washington but rather “the” two-state solution agreed in previous negotiations between the two sides under the framework of United Nations resolutions. #CDeditorialhttps://tinyurl.com/2v75uuda,CdOpinion,,,,4,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.8325,0.16666666666666666
1722952494534340657,2023-11-10,https://twitter.com/CdOpinion/status/1722952494534340657,"Moscow is ready for dialogue. Therefore some kind of security arrangement is possible, so long as the US is willing to engage constructively with Russia on an equal footing. #CDeditorialhttps://tinyurl.com/mpacp36a",CdOpinion,,1.0,1,16,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.719,0.6333333333333333
1725468871308489034,2023-11-17,https://twitter.com/CDHKedition/status/1725468871308489034,"The Finnish government announced on Thursday that it has decided to close four border crossings with #Russia in the southeast, starting on Saturday, to stop illegal entry into #Finland.",CDHKedition,,,1,81,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,-0.7003,0.3
1725460590297333909,2023-11-17,https://twitter.com/CDHKedition/status/1725460590297333909,Let's make the snowy land in northeastern China our beds!,CDHKedition,,,,72,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.0,0.0
1725460346498851054,2023-11-17,https://twitter.com/CDHKedition/status/1725460346498851054,How did she learn to swing? #panda,CDHKedition,,,1,81,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.0,0.0
1725454175696257531,2023-11-17,https://twitter.com/CDHKedition/status/1725454175696257531,The #HongKong Productivity Council made nine recommendations on Friday to drive the advancement of the city’s #AI industry in response to several challenges faced by local AI enterprises.,CDHKedition,,,3,96,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.0772,0.0
1725440860580691996,2023-11-17,https://twitter.com/CDHKedition/status/1725440860580691996,"Following a meeting with his Chinese counterpart, US President Joe Biden showed a photo in his phone with the Golden Gate Bridge in the background to Chinese President Xi Jinping and inquired, ""Do you know this young man?""""Yes,"" Xi replied. ""That was me 38 years ago.”…",CDHKedition,,,1,145,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.0,0.2
1725307672294207862,2023-11-17,https://twitter.com/CCTV_Plus/status/1725307672294207862,"Chinese President Xi Jinping delivered a written speech at the Asia-Pacific Economic Cooperation (APEC) CEO Summit in San Francisco on Thursday, calling for concerted efforts from APEC members to write a new chapter for Asia-Pacific cooperation. #APECCEOSummit2023…",CCTV_Plus,1.0,1.0,4,266,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.0,0.21818181818181817
1725294168938045564,2023-11-16,https://twitter.com/CCTV_Plus/status/1725294168938045564,Chinese President Xi Jinping has pledged continued efforts to promote the sound and steady development of the China-Fiji relationship during his meeting with Fijian Prime Minister Sitiveni Rabuka in San Francisco on Thursday. #APEC2023  https://cctvplus.com/news/20231117/8351391.shtml#!language=1…,CCTV_Plus,1.0,1.0,3,321,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.4389,0.3
1725285145916420112,2023-11-16,https://twitter.com/CCTV_Plus/status/1725285145916420112,"Developing China-Peru relations under the new circumstances serves the common interests of both countries and the shared aspiration of the two peoples, Chinese President Xi Jinping said in his meeting with Peruvian President Dina Boluarte in San Francisco on Thursday.…",CCTV_Plus,1.0,2.0,3,356,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.5267,0.3181818181818182
1725269197234864390,2023-11-16,https://twitter.com/CCTV_Plus/status/1725269197234864390,Chinese President Xi Jinping said he stands ready to work with Mexican President Andres Manuel Lopez Obrador to guide bilateral relations to new heights during a meeting in San Francisco on Thursday. #APEC2023 https://cctvplus.com/news/20231117/8351390.shtml#!language=1…,CCTV_Plus,1.0,3.0,4,326,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.4199,0.23863636363636365
1725216117080330291,2023-11-16,https://twitter.com/CCTV_Plus/status/1725216117080330291,"Visiting Chinese President Xi Jinping addressed a welcome dinner hosted by U.S. friendly organizations in San Francisco on Wednesday night, urging concerted efforts by both sides to renew China-U.S. friendship, advance China-U.S. relations, and make even greater contributions to…",CCTV_Plus,3.0,3.0,11,601,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.891,0.475
1725196767657148615,2023-11-16,https://twitter.com/CCTV_Plus/status/1725196767657148615,California Governor Gavin Newsom has given a Golden State Warriors jersey as a gift to visiting Chinese President Xi Jinping ahead of a welcome dinner held by friendly organizations in the United States on Wednesday. #APEC2023 https://cctvplus.com/news/20231116/8351354.shtml#!language=1…,CCTV_Plus,1.0,4.0,4,661,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.9041,0.475
1725180524115918896,2023-11-16,https://twitter.com/CCTV_Plus/status/1725180524115918896,Sci-tech companies are going all out to showcase their most cutting-edge AI products at the 25th China Hi-Tech Fair (CHTF) which opened on Wednesday in south China's tech hub of Shenzhen. #CHTF https://cctvplus.com/news/20231116/8351358.shtml#!language=1…,CCTV_Plus,2.0,3.0,11,485,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.3802,0.7
1725153682340135118,2023-11-16,https://twitter.com/CCTV_Plus/status/1725153682340135118,"Chinese President Xi Jinping and his U.S. counterpart Joe Biden had a very good summit meeting in San Francisco on Nov. 15, with in-depth exchange of views on relations between their two countries and major international issues, Foreign Minister Wang Yi said at a press conference…",CCTV_Plus,1.0,5.0,7,401,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.4927,0.281
1725147486313124349,2023-11-16,https://twitter.com/CCTV_Plus/status/1725147486313124349,"Chinese President Xi Jinping, at the latest summit meeting with his U.S. counterpart Joe Biden in San Francisco on Nov. 15, put forward a new vision that will serve as a pillar for steady development of China-U.S. relations, Chinese Foreign Minister Wang Yi told reporters after…",CCTV_Plus,5.0,9.0,12,778,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.25,0.3299242424242424
1725128817713512733,2023-11-16,https://twitter.com/CCTV_Plus/status/1725128817713512733,"Chinese Foreign Minister Wang Yi on Nov. 15 briefed media in San Francisco, U.S. on the outcomes of the much-anticipated China-U.S. summit meeting between Chinese President Xi Jinping and U.S. President Joe Biden that took place earlier in Woodside that day.#APEC2023…",CCTV_Plus,4.0,8.0,14,981,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.0,0.15625
1725117378676338976,2023-11-16,https://twitter.com/CCTV_Plus/status/1725117378676338976,"China is committed to building a stable, healthy and sustainable China-U.S. relationship while defending its own principled position, major concerns and core interests, Chinese Foreign Minister Wang Yi said in San Francisco on Nov. 15.#APEC2023 https://cctvplus.com/news/20231116/8351293.shtml#!language=1…",CCTV_Plus,3.0,5.0,9,573,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.807,0.425
1725075727215886818,2023-11-16,https://twitter.com/CCTV_Plus/status/1725075727215886818,"Old friends, business executives wait for Xi's arrival at welcome dinner. #APEC2023https://cctvplus.com/news/20231116/8351295.shtml#!language=1…",CCTV_Plus,1.0,1.0,3,375,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.75,0.55
1725058929074520161,2023-11-16,https://twitter.com/CCTV_Plus/status/1725058929074520161,"The meeting between Chinese President Xi Jinping and U.S. President Joe Biden in San Francisco on Nov. 15 plays a pivotal role in enhancing mutual trust, reconciling differences, and fostering cooperation between China and the United States, Chinese Foreign Minister Wang Yi told…",CCTV_Plus,1.0,7.0,11,738,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.7964,0.23125
1722947461415649512,2023-11-10,https://twitter.com/CdOpinion/status/1722947461415649512,China will continue to create huge market dividends for the world by advancing its opening-up. #CDeditorialhttps://tinyurl.com/knr38xy2,CdOpinion,,,,7,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.5267,0.9
1722943434682708265,2023-11-10,https://twitter.com/CdOpinion/status/1722943434682708265,"Having called for “humanitarian pauses” instead of a “cease-fire”, it is clear that the other G7 members lack the collective will to cut the apron strings with Washington. #CDeditorialhttps://tinyurl.com/2v75uuda",CdOpinion,,,,10,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,-0.2023,0.37916666666666665
1722937394888917104,2023-11-10,https://twitter.com/CdOpinion/status/1722937394888917104,The cumulative effects of such moves seriously undermine the transatlantic security equilibrium and threaten peace and stability in the long run. #CDeditorialhttps://tinyurl.com/mpacp36a,CdOpinion,,,,4,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.1027,0.5222222222222221
1722932362021859744,2023-11-10,https://twitter.com/CdOpinion/status/1722932362021859744,"Over the past six years, the expo has not only become an impactful marketplace but also a powerful crucible for new ideas and new paradigms for global cooperation. #CDeditorialhttps://tinyurl.com/knr38xy2",CdOpinion,,,,7,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.5719,0.5265151515151515
1722615272513683774,2023-11-09,https://twitter.com/CdOpinion/status/1722615272513683774,The unstoppable gun violence in the US #ChinaDailyCartoon,CdOpinion,,,,18,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,-0.8074,0.0
1725439884876234835,2023-11-17,https://twitter.com/CDHKedition/status/1725439884876234835,"As #France’s latest batch of #BeaujolaisNouveau landed in #Japan on Thursday, #wine connoisseurs savored the first fruity notes while other fans of the famous #plonk bathed in it. #F&B",CDHKedition,,,2,78,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.0,0.6520833333333333
1725426793216098647,2023-11-17,https://twitter.com/CDHKedition/status/1725426793216098647,#HongKong Chief Executive John Lee Ka-chiu on Friday attended a luncheon at the LegCo Complex with Legislative Council President Andrew Leung Kwan-yuen and other lawmakers in celebration of the 25th anniversary of the city’s Legislative Council. (Andy Chong/ China Daily),CDHKedition,,,3,81,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.0,0.25833333333333336
1725423905026810356,2023-11-17,https://twitter.com/CDHKedition/status/1725423905026810356,The #HKSAR government on Friday proposed expansion of the scope of the feeding ban regarding the Wild Animals Protection (Amendment) Bill 2023 and a tenfold increase in the maximum penalty for illegal feeding.,CDHKedition,,,2,72,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,-0.836,0.45
1725408465428873229,2023-11-17,https://twitter.com/CDHKedition/status/1725408465428873229,"The 30th Asia-Pacific Economic Cooperation Economic Leaders' Meeting kicked off in #SanFrancisco, the #US, on Thursday to build a more interconnected, innovative and inclusive #APEC region.https://buff.ly/3QAH4as",CDHKedition,,,1,108,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.4902,0.475
1725393327451758726,2023-11-17,https://twitter.com/CDHKedition/status/1725393327451758726,"#HongKong’s seasonally adjusted #unemployment rate increased from 2.8% in the July-September period to 2.9% in the three months from August, according to official statistics released on Thursday.",CDHKedition,,,3,79,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,-0.2023,0.0
1725414308404977706,2023-11-17,https://twitter.com/CCTV_Plus/status/1725414308404977706,"Chinese President Xi Jinping called for building a China-Japan relationship that meets the demands of the new era when meeting with Japanese Prime Minister Fumio Kishida in San Francisco, the U.S. state of California, on Nov. 16 local time.https://cctvplus.com/news/20231117/8351408.shtml#!language=1…",CCTV_Plus,3.0,1.0,2,334,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.0,0.11363636363636363
1725403386777092317,2023-11-17,https://twitter.com/CCTV_Plus/status/1725403386777092317,"The Global Chair of PricewaterhouseCoopers (PwC), one of the big four international accounting firms, said that the Chinese and U.S. governments should de-escalate tensions and demonstrate willingness to trade, saying he believes such steps will ensure that both nations benefit…",CCTV_Plus,1.0,1.0,1,206,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.25,0.12
1725381823021391935,2023-11-17,https://twitter.com/CCTV_Plus/status/1725381823021391935,"Chinese President Xi Jinping participated in a group photo of the leaders of the Asia-Pacific Economic Cooperation (APEC) economies and host guests, and also attended an informal dialogue of leaders and a working lunch in San Francisco on Nov. 16 local time.…",CCTV_Plus,4.0,2.0,11,788,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.0,0.06666666666666667
1722611245948256375,2023-11-09,https://twitter.com/CdOpinion/status/1722611245948256375,The Belt and Road Initiative's appeal lies in its flexibility and adaptability.https://tinyurl.com/ynnn7etz,CdOpinion,,,,7,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,-0.1027,0.0
1722605205978828871,2023-11-09,https://twitter.com/CdOpinion/status/1722605205978828871,"More people are enjoying longer and healthier lives. In this new reality, we need policies that adapt to these shifts and invest in every stage of life.https://tinyurl.com/msan2k88",CdOpinion,,,,7,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.5667,0.5181818181818182
1722600172998566113,2023-11-09,https://twitter.com/CdOpinion/status/1722600172998566113,The CIIE also creates opportunities for high-quality global product makers to further explore the Chinese market.https://tinyurl.com/mshuxd33,CdOpinion,,,,9,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.5719,0.16666666666666666
1722596146722263446,2023-11-09,https://twitter.com/CdOpinion/status/1722596146722263446,"By recognizing that cooperative relations are in the interests of both countries, Canberra and Beijing have been able to reach a rapprochement and swiftly resolve many of their trade disputes.https://tinyurl.com/mrysvuet",CdOpinion,,,,7,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.7096,0.5625
1725378250837315879,2023-11-17,https://twitter.com/CDHKedition/status/1725378250837315879,"More than 11,500 people have been killed by #Israel’s attacks and more than 29,000 others injured in #Gaza by Thursday, according to figures by the Gaza-based Media Office.",CDHKedition,,,,76,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,-0.8779,0.3333333333333333
1725352813281071572,2023-11-17,https://twitter.com/CDHKedition/status/1725352813281071572,"#HongKong has emerged from the shadow of the pandemic, Financial Secretary Paul Chan Mo-po said on Wednesday in #SanFrancisco in the #US, unveiling the SAR’s latest initiatives to drive innovation and technology.https://buff.ly/3SLHYnd",CDHKedition,,,2,89,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.3818,0.45
1725347867785851136,2023-11-17,https://twitter.com/CDHKedition/status/1725347867785851136,Here is a glimpse of how a glob of molten sugar is turned into a piece of artwork by a sugar blowing artist on  #CheungChau Island in #HongKong! Click on the video to check it out! #SugarMan,CDHKedition,,,2,73,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.0,0.0
1725333001205064121,2023-11-17,https://twitter.com/CDHKedition/status/1725333001205064121,"Six more Chinese mainland universities will enroll #HongKong student based on their results in the Hong Kong #DSE Examination from the 2024/25 academic year, expanding the number of such tertiary institutions to 138.",CDHKedition,,,2,63,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.0772,0.25
1725287738373541942,2023-11-16,https://twitter.com/CDHKedition/status/1725287738373541942,#ChinaDailyCartoon EU unaware of looming danger,CDHKedition,30.0,,1,80,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,-0.6908,0.5
1725272577323520326,2023-11-16,https://twitter.com/CDHKedition/status/1725272577323520326,Switzerland-based investment bank #UBS expects the #HKSAR’s economy will expand 3.6 percent this year following the removal of COVID-19 pandemic measures.,CDHKedition,,,2,76,1257998445589041153,https://twitter.com/CDHKedition,Hong Kong ,,,,,,,,,,0.3182,0.1
1725053783363985462,2023-11-16,https://twitter.com/CCTV_Plus/status/1725053783363985462,"Xi on perceiving, conceiving China-U.S. relations  #APEC2023https://cctvplus.com/news/20231116/8351269.shtml#!language=1…",CCTV_Plus,2.0,2.0,3,271,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.0,0.0
1725046112086831397,2023-11-16,https://twitter.com/CCTV_Plus/status/1725046112086831397,Friendly groups in the United States gave a welcome dinner honoring Chinese President Xi Jinping in San Francisco on Nov. 15.#APEC2023 https://cctvplus.com/news/20231116/8351281.shtml#!language=1…,CCTV_Plus,1.0,2.0,7,700,2985114866,https://twitter.com/CCTV_Plus,"Beijing, CHINA",,,,,,,,,,0.9117,0.4666666666666666
1722590106442473894,2023-11-09,https://twitter.com/CdOpinion/status/1722590106442473894,"The common interests of China and the US far outweigh their differences, and the two countries stand to gain from cooperation, while they will only lose from confrontation. #CDeditorialhttps://tinyurl.com/mrxt8yet",CdOpinion,,,,7,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.1027,0.8333333333333334
1722585073575252471,2023-11-09,https://twitter.com/CdOpinion/status/1722585073575252471,"Problems such as the unbalanced development of the internet, and imperfect rules and disorder in the cyberspace have become increasingly prominent. #CDeditorialhttps://tinyurl.com/mryfnnrf",CdOpinion,,,,6,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,-0.6597,0.75
1722581046720610621,2023-11-09,https://twitter.com/CdOpinion/status/1722581046720610621,What has transpired so far this year suggests that the Australian and Chinese leaders have the necessary nous to keep Washington's hysterics as background noise. #CDeditorialhttps://tinyurl.com/mrysvuet,CdOpinion,,,,5,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,-0.4215,0.5
1722575006880997745,2023-11-09,https://twitter.com/CdOpinion/status/1722575006880997745,"Even though the US may be reallocating its sourcing and imports away from China, it remains connected with and dependent on China through the third parties. #CDeditorialhttps://tinyurl.com/mrxt8yet",CdOpinion,,,,6,1257852688223465472,https://twitter.com/CdOpinion,,,,,,,,,,,0.4019,0.0
